place_id,name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,index_jan,index_feb,index_mar,index_apr,index_may,index_jun,index_jul,index_aug,index_sep,index_oct,index_nov,index_dec
n603491523,n603491523 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603491630,n603491630 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603492184,n603492184 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603492316,n603492316 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603492323,n603492323 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603492910,n603492910 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603492984,n603492984 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603493214,n603493214 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603493986,n603493986 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603496097,n603496097 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603496351,n603496351 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603496687,n603496687 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603496707,n603496707 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603496800,n603496800 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497219,n603497219 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497232,n603497232 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497295,n603497295 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497501,n603497501 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497712,n603497712 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603497779,n603497779 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n603502290,n603502290 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n603502571,n603502571 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n603538938,n603538938 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n6098467040,n6098467040 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6098501134,n6098501134 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6098501148,n6098501148 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6098501162,n6098501162 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6099312073,n6099312073 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6099312080,n6099312080 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6101924768,n6101924768 (via Barpeta),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6102015878,n6102015878 (via Barpeta),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6102273585,n6102273585 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102273599,n6102273599 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102273624,n6102273624 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102286623,n6102286623 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102286655,n6102286655 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102286667,n6102286667 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102322469,n6102322469 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102323288,n6102323288 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6102553650,n6102553650 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6105115267,n6105115267 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105146755,n6105146755 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105146756,n6105146756 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105171966,n6105171966 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105171968,n6105171968 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105481079,n6105481079 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6105509584,n6105509584 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6105527037,n6105527037 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6112240552,n6112240552 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6112240556,n6112240556 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6112257888,n6112257888 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6112553474,n6112553474 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6112553483,n6112553483 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6114679291,n6114679291 (via Barpeta),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6115571916,n6115571916 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6125469233,n6125469233 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n6127804952,n6127804952 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127804961,n6127804961 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127804965,n6127804965 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127804969,n6127804969 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127804984,n6127804984 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805372,n6127805372 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805394,n6127805394 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805395,n6127805395 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805476,n6127805476 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805582,n6127805582 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6127805588,n6127805588 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n6129018728,n6129018728 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n6152587071,n6152587071 (via Udaipur),0.34,0.72,1.82,5.52,10.66,14.62,15.11,11.82,9.72,6.02,1.32,0.65,0.0178,0.0376,0.0951,0.2884,0.5569,0.7638,0.7894,0.6176,0.5078,0.3145,0.069,0.034
n6152587531,n6152587531 (via Udaipur),0.34,0.72,1.82,5.52,10.66,14.62,15.11,11.82,9.72,6.02,1.32,0.65,0.0178,0.0376,0.0951,0.2884,0.5569,0.7638,0.7894,0.6176,0.5078,0.3145,0.069,0.034
n6154014301,n6154014301 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6154014302,n6154014302 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6154014503,n6154014503 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6165382450,n6165382450 (via Karimganj),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6165382456,n6165382456 (via Karimganj),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6165382467,n6165382467 (via Karimganj),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6165382471,n6165382471 (via Karimganj),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n6167932368,n6167932368 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175031709,n6175031709 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175283960,n6175283960 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6175283962,n6175283962 (via Nalbari),0.21,0.68,1.72,7.74,9.29,11.98,11.3,8.8,7.31,4.15,0.38,0.17,0.011,0.0355,0.0899,0.4044,0.4854,0.6259,0.5904,0.4598,0.3819,0.2168,0.0199,0.0089
n6175369758,n6175369758 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175513063,n6175513063 (via Haflong),0.27,0.9,2.05,6.15,8.22,10.1,9.79,8.14,7.01,4.29,0.79,0.58,0.0141,0.047,0.1071,0.3213,0.4295,0.5277,0.5115,0.4253,0.3662,0.2241,0.0413,0.0303
n6175514143,n6175514143 (via Lumding),0.28,0.75,1.57,4.67,6.53,7.91,7.76,7.14,5.84,2.95,0.69,0.37,0.0146,0.0392,0.082,0.244,0.3412,0.4133,0.4054,0.373,0.3051,0.1541,0.0361,0.0193
n6175514645,n6175514645 (via Lumding),0.28,0.75,1.57,4.67,6.53,7.91,7.76,7.14,5.84,2.95,0.69,0.37,0.0146,0.0392,0.082,0.244,0.3412,0.4133,0.4054,0.373,0.3051,0.1541,0.0361,0.0193
n6175559789,n6175559789 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175560149,n6175560149 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175560158,n6175560158 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175560167,n6175560167 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6175560315,n6175560315 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176123670,n6176123670 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176124203,n6176124203 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176124242,n6176124242 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237442,n6176237442 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237445,n6176237445 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237474,n6176237474 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237475,n6176237475 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237492,n6176237492 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176237510,n6176237510 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n6176656058,n6176656058 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176656082,n6176656082 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176656093,n6176656093 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176656126,n6176656126 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176656131,n6176656131 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176656136,n6176656136 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176771222,n6176771222 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176771906,n6176771906 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176772127,n6176772127 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176772315,n6176772315 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
n6176772319,n6176772319 (via Golaghat),0.37,0.91,1.8,5.21,7.54,9.94,10.39,9.1,7.52,3.22,0.7,0.32,0.0193,0.0475,0.094,0.2722,0.3939,0.5193,0.5428,0.4754,0.3929,0.1682,0.0366,0.0167
