node_id,elevation_m
n5218774105,79.0
n5219969005,81.0
n5219972170,79.0
n5219982260,81.0
n5219982280,82.0
n5221627684,112.0
n5221627788,111.0
n5221627807,111.0
n5221627878,153.0
n5221758903,78.0
n5223393561,106.0
n5223441437,69.0
n5223525121,83.0
n5223525126,81.0
n5223525136,78.0
n5223525142,79.0
n5228170554,447.0
n5228170996,508.0
n5228172041,433.0
n5228172245,157.0
n5228172254,270.0
n5232412628,25.0
n5232412630,22.0
n5232412638,22.0
n5232412663,25.0
n5232412693,25.0
n5232412715,23.0
n5232412832,20.0
n5232412833,16.0
n5232412834,27.0
n5232412835,26.0
n5232412838,20.0
n5232412848,34.0
n5232412905,28.0
n5232412906,18.0
n5232412909,41.0
n5232413038,25.0
n5232413085,37.0
n5232413088,38.0
n5232413125,34.0
n5232413129,28.0
n5232413130,31.0
n5232413137,34.0
n5237099382,99.0
n5237166940,25.0
n5237168288,19.0
n5251964202,76.0
n5252000803,88.0
n5252000823,91.0
n5252468209,60.0
n5252468210,61.0
n5254706296,96.0
n5254707395,91.0
n5277345693,14.0
n5281688544,20.0
n5291125110,10.0
n5298833847,17.0
n5298833849,18.0
n5298833851,17.0
n5298833899,25.0
n5301144644,64.0
n5301176731,53.0
n5301608623,17.0
n5301807204,22.0
n5308272573,82.0
n5329425998,62.0
n5329554258,71.0
n5380914648,1796.0
n5383060135,99.0
n5383968351,624.0
n5383968748,801.0
n5383969334,659.0
n5414147655,76.0
n5416058127,98.0
n5416058129,100.0
n5421916691,107.0
n5434932042,87.0
n5440066040,56.0
n5443154921,62.0
n5443196340,321.0
n5443196345,304.0
n5443209880,106.0
n5443282743,406.0
n5443285339,406.0
n5443285696,670.0
n5443286009,316.0
n5443287335,213.0
n5443289005,693.0
n5443823873,965.0
n5443824131,971.0
n5443824383,1003.0
n5443824637,1041.0
n5443825607,1213.0
n5443919977,755.0
n5444825524,1306.0
n5444831232,923.0
n5444831555,396.0
n5444835331,200.0
n5451398224,434.0
n5451398233,449.0
n5451398255,476.0
n5451398320,532.0
n5451398327,558.0
n5451398382,621.0
n5451398716,20.0
n5451398932,19.0
n5451398985,21.0
n5451399005,24.0
n5452016292,59.0
n5452016336,52.0
n5452016351,51.0
n5452016786,51.0
n5452016791,56.0
n5452174996,69.0
n5452175013,66.0
n5452175014,63.0
n5452175022,63.0
n5452175174,62.0
n5452175239,57.0
n5452175243,60.0
n5463916909,20.0
n5467628256,39.0
n5467969002,35.0
n5470439947,1033.0
n5470440689,698.0
n5470441691,1059.0
n5470460553,542.0
n5473363558,28.0
n5473365530,51.0
n5473365597,66.0
n5473366012,48.0
n5473366018,43.0
n5473366077,45.0
n5473366085,34.0
n5473366110,31.0
n5473366133,28.0
n5473366199,25.0
n5473366208,26.0
n5473366345,32.0
n5473366367,20.0
n5473366405,34.0
n5478266110,65.0
n5478266111,67.0
n5478272322,60.0
n5478272337,60.0
n5478272349,55.0
n5478272414,48.0
n5478272552,45.0
n5481995103,771.0
n5483487311,132.0
n5483487337,117.0
n5483487370,123.0
n5483487405,120.0
n5496343073,60.0
n5497961561,57.0
n5498007748,50.0
n5501241611,85.0
n5501241612,82.0
n5501244822,86.0
n5501244827,83.0
n5501244828,82.0
n5501244833,90.0
n5501702812,47.0
n5501702896,52.0
n5501702956,66.0
n5501702969,67.0
n5501702971,71.0
n5501702981,57.0
n5501703001,55.0
n5501703103,53.0
n5501737281,62.0
n5501737282,64.0
n5541781845,768.0
n5541781882,772.0
n5554371786,31.0
n5556586309,36.0
n5582081663,55.0
n5629910706,36.0
n5629910720,36.0
n5630652317,609.0
n5631122669,121.0
n5641133107,1673.0
n566642813,49.0
n566643101,55.0
n566647715,51.0
n566647850,49.0
n566650885,57.0
n566651230,55.0
n566651554,48.0
n566652742,53.0
n566653259,50.0
n566653288,52.0
n566653977,55.0
n566665945,49.0
n566683246,52.0
n566685609,53.0
n566686288,53.0
n566686291,51.0
n566686299,51.0
n566687206,52.0
n566687207,52.0
n566687314,57.0
n566687315,55.0
n566687478,65.0
n566687486,64.0
n566687491,61.0
n566687577,68.0
n566693484,69.0
n566696013,64.0
n566697156,63.0
n566697663,57.0
n566698747,57.0
n566698751,54.0
n566698766,61.0
n566698890,58.0
n566708227,51.0
n566708988,57.0
n566712524,130.0
n566712788,126.0
n566714095,113.0
n566714108,112.0
n567356588,96.0
n567356595,99.0
n567356597,94.0
n567356671,93.0
n567356676,93.0
n567356717,95.0
n567356721,89.0
n567356748,96.0
n567356776,96.0
n567356791,94.0
n567356856,100.0
n567356857,90.0
n567356919,98.0
n567356951,95.0
n567357012,102.0
n567357052,105.0
n567357162,104.0
n567357192,102.0
n567357213,99.0
n567357231,102.0
n567357243,102.0
n567357245,100.0
n567357247,102.0
n567357253,100.0
n567357268,102.0
n567357269,98.0
n567357296,105.0
n567357304,101.0
n567357305,99.0
n567357349,110.0
n567357359,105.0
n567357376,109.0
n567357394,108.0
n567371850,100.0
n567377649,63.0
n567377674,68.0
n567377681,67.0
n567377719,66.0
n567377883,70.0
n567377920,71.0
n567378025,74.0
n567378056,73.0
n567378087,87.0
n567378145,76.0
n567378219,74.0
n567378253,77.0
n567378296,78.0
n567378329,77.0
n567378340,78.0
n567378393,78.0
n567378419,83.0
n567378429,76.0
n567378454,82.0
n567378548,82.0
n567378552,84.0
n567378579,85.0
n567378591,82.0
n567378638,81.0
n567378670,78.0
n567378692,85.0
n567378707,83.0
n567378713,84.0
n567378714,84.0
n567378731,82.0
n567378740,84.0
n567378744,82.0
n567378750,82.0
n567378785,85.0
n567378794,86.0
n567378803,87.0
n567378816,83.0
n567378819,87.0
n567378827,83.0
n567381986,60.0
n567382145,62.0
n567382146,52.0
n567382270,64.0
n567382295,63.0
n567382310,63.0
n567382329,62.0
n567382443,66.0
n567382444,65.0
n567387257,56.0
n567387366,63.0
n567389888,52.0
n567393752,1752.0
n567393760,1781.0
n567484439,52.0
n567484451,53.0
n567484476,54.0
n567484515,56.0
n567484617,51.0
n567484652,53.0
n567484692,55.0
n567484711,61.0
n567484749,57.0
n567484764,55.0
n567484817,56.0
n567484822,59.0
n567484858,60.0
n567484948,57.0
n567485006,64.0
n567485145,72.0
n567485174,84.0
n567485269,96.0
n567485332,91.0
n567485353,85.0
n567485398,86.0
n567485412,86.0
n567485449,89.0
n567485459,87.0
n567485466,82.0
n567485507,75.0
n567485533,77.0
n567485548,80.0
n567485669,71.0
n567485670,76.0
n567485695,78.0
n567485699,72.0
n567485742,72.0
n567485794,68.0
n567485813,70.0
n567485814,68.0
n567485821,68.0
n567485826,71.0
n567485841,68.0
n567485914,71.0
n567485916,68.0
n567485930,68.0
n567485952,72.0
n567485961,78.0
n567486083,74.0
n567486226,76.0
n567486287,82.0
n567486324,82.0
n567486428,95.0
n567486480,139.0
n567511751,2367.0
n567511965,67.0
n567511966,68.0
n567511973,71.0
n567511978,70.0
n567511979,69.0
n567511988,69.0
n567511990,71.0
n567512019,90.0
n567512021,82.0
n567512026,67.0
n567512042,65.0
n567512044,65.0
n567512068,66.0
n567513927,70.0
n567770691,56.0
n567770693,57.0
n567774564,1234.0
n567774578,1254.0
n567774582,1303.0
n567775627,1786.0
n567775673,1842.0
n567775720,1818.0
n567775725,1864.0
n567775821,1760.0
n567777033,22.0
n567777065,26.0
n567778496,25.0
n567778543,41.0
n567778725,35.0
n567778784,32.0
n567778814,24.0
n567778816,29.0
n567778966,25.0
n567778977,27.0
n567778997,23.0
n567779009,225.0
n567779166,23.0
n567779183,22.0
n567779184,22.0
n567779219,19.0
n567779227,19.0
n567779299,19.0
n567779306,15.0
n567779315,17.0
n567779347,16.0
n567779367,14.0
n567779369,17.0
n567779380,16.0
n567779488,18.0
n567779493,16.0
n567779496,16.0
n567779531,15.0
n567779575,16.0
n567779579,15.0
n567779603,21.0
n567779700,19.0
n567779712,18.0
n567779774,22.0
n567779884,10.0
n567779893,20.0
n567779895,17.0
n567779901,21.0
n567780044,20.0
n567780124,23.0
n567780172,20.0
n567780178,19.0
n567780201,21.0
n567780345,31.0
n567780374,36.0
n567780425,31.0
n567780453,29.0
n567780460,36.0
n567780479,27.0
n567780515,26.0
n567780580,28.0
n567780601,27.0
n567780682,24.0
n567780693,22.0
n567780707,21.0
n567780717,21.0
n567780727,21.0
n567780752,23.0
n567785637,143.0
n567785657,145.0
n567785733,153.0
n567785748,142.0
n567785782,144.0
n567785859,133.0
n567785934,125.0
n567786003,126.0
n567786067,123.0
n567786181,140.0
n567786247,122.0
n567786278,83.0
n567786288,79.0
n567786290,86.0
n567786492,95.0
n567786515,88.0
n567786532,85.0
n567786545,91.0
n567786586,123.0
n567786622,111.0
n567786623,111.0
n567786687,118.0
n567786783,96.0
n567786801,100.0
n567786831,101.0
n567786840,100.0
n567786896,93.0
n567786954,92.0
n567786979,94.0
n568501289,54.0
n568501813,60.0
n568502088,72.0
n568502141,77.0
n568502142,79.0
n568502579,131.0
n568502595,131.0
n568502603,129.0
n568502622,130.0
n568554677,162.0
n568554686,174.0
n568554712,148.0
n568554748,247.0
n568554904,286.0
n568554982,281.0
n568555045,262.0
n568555079,177.0
n568555094,181.0
n568558926,265.0
n568559116,278.0
n568559364,1610.0
n568559372,578.0
n568559531,242.0
n568559735,337.0
n568559751,326.0
n568563093,499.0
n568563346,468.0
n568563721,568.0
n568563803,327.0
n568564093,285.0
n568564276,214.0
n568597387,110.0
n568597399,107.0
n568597475,106.0
n568597517,110.0
n568597536,114.0
n568597560,106.0
n568597580,85.0
n568597652,102.0
n568597691,49.0
n568597717,51.0
n568597731,51.0
n568597740,51.0
n568597750,51.0
n568597881,61.0
n568598051,82.0
n568598065,88.0
n568598082,87.0
n568598100,60.0
n568598102,56.0
n568598115,61.0
n568598158,59.0
n568598176,66.0
n568598182,141.0
n568598343,149.0
n568598346,165.0
n568598360,172.0
n568598373,171.0
n568598385,175.0
n568598398,170.0
n568598402,169.0
n568598900,1138.0
n568599178,1407.0
n568601510,162.0
n568601522,163.0
n568601532,163.0
n568601534,160.0
n568601540,172.0
n568601548,162.0
n568601551,163.0
n568601552,164.0
n568601577,171.0
n568601585,175.0
n568601603,169.0
n568601626,171.0
n568601665,158.0
n568601702,149.0
n568601708,155.0
n568601726,160.0
n568601744,171.0
n568601795,163.0
n568601796,163.0
n568601817,171.0
n568601895,172.0
n568601900,178.0
n568601901,171.0
n568601983,170.0
n568602011,165.0
n568602012,156.0
n568602049,161.0
n568602050,160.0
n568602059,170.0
n568602355,138.0
n568602358,133.0
n568602525,184.0
n568602584,177.0
n568602645,201.0
n568602654,192.0
n568602673,191.0
n568602705,196.0
n568602749,207.0
n568602759,206.0
n568602800,114.0
n568602844,115.0
n568602846,112.0
n568602873,121.0
n568602931,121.0
n568985960,1589.0
n568986260,1158.0
n568986496,774.0
n568987116,27.0
n568987587,456.0
n568987732,703.0
n568988447,876.0
n568988538,1007.0
n568988545,1016.0
n568988568,18.0
n568988606,35.0
n568988612,26.0
n568988673,67.0
n568988749,353.0
n568988947,109.0
n568988999,252.0
n568989037,166.0
n568989183,110.0
n568989187,18.0
n568989193,62.0
n568989200,108.0
n568989220,43.0
n568989554,726.0
n568989657,454.0
n568989953,1013.0
n568989987,23.0
n568990011,16.0
n568990012,18.0
n568990055,80.0
n568990065,54.0
n568990079,25.0
n568990106,31.0
n568990124,40.0
n568990141,22.0
n568990151,22.0
n568991390,1168.0
n568991448,1236.0
n568991508,1311.0
n568991523,1268.0
n568991599,1373.0
n568991679,1245.0
n568991695,1235.0
n568991812,1348.0
n568991820,1353.0
n568991835,1371.0
n568991919,1137.0
n568991986,1216.0
n568992002,1277.0
n568992048,1202.0
n568992230,1324.0
n569040825,773.0
n569040865,772.0
n569040920,774.0
n569041437,777.0
n569041489,778.0
n569041528,775.0
n569041531,782.0
n569041570,810.0
n569041577,807.0
n569041691,774.0
n569041716,773.0
n569041746,782.0
n569041777,779.0
n569041845,777.0
n569041851,776.0
n569042345,777.0
n569042369,778.0
n569042398,783.0
n569048545,25.0
n569048558,22.0
n569048603,19.0
n569048604,22.0
n569048648,29.0
n569048661,28.0
n569048675,36.0
n569048682,42.0
n569048707,24.0
n569048716,31.0
n569048743,27.0
n569048813,53.0
n569048874,28.0
n569048947,36.0
n569049638,50.0
n569049736,35.0
n569049747,33.0
n569050169,33.0
n569050220,38.0
n569050246,40.0
n569051365,147.0
n569051370,769.0
n569051529,550.0
n569052193,516.0
n569052341,439.0
n569052467,222.0
n569052538,437.0
n569052549,1120.0
n569052750,778.0
n569052753,777.0
n569052756,775.0
n569052866,401.0
n569053145,411.0
n569053406,346.0
n569053407,325.0
n569053462,812.0
n569053565,1091.0
n569053861,776.0
n569053870,781.0
n569067215,791.0
n569067235,796.0
n569067293,868.0
n569067389,957.0
n569067433,1055.0
n569067442,1061.0
n569067515,1172.0
n569067646,1034.0
n569067665,1018.0
n569067667,1018.0
n569067702,1001.0
n569067716,1007.0
n569067820,1197.0
n569067976,1276.0
n569068034,1481.0
n569068065,1398.0
n569068144,1285.0
n569068248,1453.0
n569068270,1401.0
n569068450,1706.0
n569068497,1718.0
n569068599,1730.0
n569068827,1625.0
n569068855,1642.0
n569069155,197.0
n569069164,295.0
n569069267,307.0
n569069335,203.0
n569069375,166.0
n569069381,164.0
n569069388,156.0
n569069510,888.0
n569069644,981.0
n569069685,1000.0
n569070151,1186.0
n569191987,47.0
n569192003,47.0
n569192030,48.0
n569192059,49.0
n569192146,48.0
n569192269,49.0
n569192352,45.0
n569192397,54.0
n569192406,45.0
n569192525,51.0
n569192529,44.0
n569192731,49.0
n569192765,50.0
n569192767,50.0
n569193106,53.0
n569193132,45.0
n569193256,46.0
n569193344,50.0
n569193404,49.0
n569193525,52.0
n569193543,49.0
n569193565,46.0
n569193843,55.0
n569194205,46.0
n569194332,52.0
n569194369,52.0
n569194419,53.0
n569194422,48.0
n569194498,51.0
n569194516,46.0
n569194589,53.0
n569194737,41.0
n569194879,43.0
n569195050,46.0
n569195095,48.0
n569195146,42.0
n569195209,45.0
n569195224,45.0
n569195257,45.0
n569195305,42.0
n569195340,50.0
n569195342,52.0
n569195438,37.0
n569195458,36.0
n569195513,36.0
n569195736,35.0
n569195790,38.0
n569195792,37.0
n569195835,41.0
n569195917,41.0
n569195922,45.0
n569195940,51.0
n569195951,43.0
n569196181,57.0
n569196218,59.0
n569196221,56.0
n569196341,57.0
n569196342,55.0
n569196873,65.0
n569196884,63.0
n569196907,60.0
n569197027,69.0
n569197030,70.0
n569197037,69.0
n569197055,70.0
n569197077,71.0
n569197078,66.0
n569197189,67.0
n569197201,68.0
n569197248,65.0
n569197272,64.0
n569197303,67.0
n569197337,66.0
n569197350,66.0
n569197421,58.0
n569197426,62.0
n569197693,42.0
n569197771,59.0
n569198068,66.0
n569198092,64.0
n569198199,51.0
n569198218,50.0
n569198250,48.0
n569198279,50.0
n569198283,44.0
n569198354,49.0
n569198364,47.0
n569198415,50.0
n569198478,52.0
n569198534,55.0
n569198536,54.0
n569198556,48.0
n569198659,50.0
n569198749,52.0
n569262396,1088.0
n569316645,65.0
n569316654,67.0
n569316661,64.0
n569316712,62.0
n569316715,63.0
n569316722,66.0
n569316729,65.0
n569316771,63.0
n569316774,57.0
n569316835,67.0
n569316847,65.0
n569316848,64.0
n569316885,67.0
n569316921,73.0
n569317018,45.0
n569317022,44.0
n569317106,40.0
n569317108,46.0
n569317125,43.0
n569317128,45.0
n569317140,45.0
n569317206,34.0
n569317219,42.0
n569317243,33.0
n569317249,38.0
n569317366,30.0
n569317383,32.0
n569317389,30.0
n569317407,29.0
n569317414,30.0
n569317428,29.0
n569317429,29.0
n569317441,33.0
n569317448,33.0
n569317454,34.0
n569317499,27.0
n569317502,25.0
n569317522,28.0
n569317528,31.0
n569317535,30.0
n569317560,32.0
n569317573,36.0
n569317671,40.0
n569317683,32.0
n569317699,34.0
n569317700,41.0
n569317733,42.0
n569317739,42.0
n569317758,37.0
n569317820,40.0
n569317975,62.0
n569317979,64.0
n569317989,61.0
n569318018,59.0
n569318023,61.0
n569318037,59.0
n569318151,46.0
n569318213,40.0
n569318229,34.0
n569318231,34.0
n569318271,31.0
n569318341,39.0
n569318438,30.0
n569318459,35.0
n569318492,32.0
n569318575,40.0
n569318597,33.0
n569318672,37.0
n569318712,36.0
n569318714,47.0
n569318717,46.0
n569318753,40.0
n569318758,47.0
n569318865,51.0
n569318875,47.0
n569366497,34.0
n569366499,32.0
n569366507,43.0
n569366513,41.0
n569440002,43.0
n569440948,40.0
n569441069,39.0
n569441146,33.0
n569441151,39.0
n569441163,38.0
n569441172,37.0
n5714069384,77.0
n5714069407,80.0
n5714069422,85.0
n5714069425,83.0
n5714069432,88.0
n5730492021,235.0
n5730778133,34.0
n5730778592,32.0
n5730778619,34.0
n5730779185,39.0
n5730779201,41.0
n5731137535,62.0
n5731137539,62.0
n5731137545,61.0
n5731293089,83.0
n5735513695,108.0
n5735514246,109.0
n5735514286,112.0
n5735514443,112.0
n5736469435,113.0
n5736469481,111.0
n5736469499,116.0
n5736469593,114.0
n5736784482,115.0
n5736784502,118.0
n5736785575,114.0
n5736802663,124.0
n5739565438,74.0
n5739565466,80.0
n5744150038,210.0
n5744150325,58.0
n5744150365,66.0
n5744865405,293.0
n5744868867,301.0
n5744869054,322.0
n5745787373,61.0
n5745787376,60.0
n5745787599,62.0
n5745787601,67.0
n5745789322,189.0
n5745789328,192.0
n5747361544,150.0
n5747361547,153.0
n5747361548,153.0
n5747361566,187.0
n5747361576,193.0
n5747733416,143.0
n5747736465,151.0
n5747736466,151.0
n5747736493,156.0
n5747736497,155.0
n5747807137,139.0
n5747807157,120.0
n5749813104,209.0
n5749813117,205.0
n5749813511,185.0
n5752464156,167.0
n5753920113,105.0
n5753921937,103.0
n5753921986,105.0
n5753922017,106.0
n5753922044,105.0
n5753939406,98.0
n5753939416,91.0
n5753939531,101.0
n5753939620,94.0
n5753939737,91.0
n5754174363,102.0
n5754176320,114.0
n5754176442,112.0
n5754176487,99.0
n5754189169,101.0
n575546495,2080.0
n575546641,2239.0
n575546743,1986.0
n575546779,2100.0
n5755880117,109.0
n5755880893,112.0
n5755880911,111.0
n5755880939,107.0
n5755880955,113.0
n5758970447,305.0
n5758970631,221.0
n5760651203,50.0
n5762002184,173.0
n5763172952,396.0
n5763173072,390.0
n5763173178,424.0
n5763173278,432.0
n5763173318,429.0
n5763228253,261.0
n5765860147,409.0
n5766110467,557.0
n5767174187,445.0
n5767174243,484.0
n5768935869,163.0
n5769923230,1336.0
n5775206339,29.0
n5775206340,26.0
n5775206445,31.0
n5775206572,31.0
n5775206574,30.0
n5775206637,30.0
n5775206640,30.0
n5775206930,38.0
n5775206942,33.0
n5775207081,33.0
n5775207195,28.0
n5775207196,27.0
n5775207300,30.0
n5775285599,94.0
n5775677717,53.0
n5775677737,48.0
n5775677746,54.0
n5775677764,48.0
n5775678353,55.0
n5775678354,59.0
n5775866325,54.0
n5775866509,61.0
n5775866621,59.0
n5775866667,58.0
n5775866712,57.0
n5775867302,51.0
n5775867325,53.0
n5775867335,53.0
n5775867336,54.0
n5775867338,53.0
n5779798430,72.0
n5779799050,80.0
n5779799053,81.0
n5779959525,76.0
n5779959538,81.0
n5779959543,83.0
n5779960254,88.0
n5779960269,91.0
n5779960273,86.0
n5779960275,86.0
n5779960280,85.0
n5779960330,50.0
n5779960332,44.0
n5779960333,45.0
n5779960350,47.0
n5779960375,56.0
n5779960389,56.0
n5779960396,63.0
n5779960621,62.0
n5779960661,50.0
n5779960666,52.0
n5779960668,53.0
n5779960671,47.0
n5779960672,51.0
n5779960673,52.0
n5779960694,53.0
n5779960700,52.0
n5779960702,52.0
n5779960705,53.0
n5779960756,48.0
n5779960783,52.0
n5779960785,60.0
n5779960812,50.0
n5779960824,53.0
n5779960831,50.0
n5779960837,52.0
n5779960845,53.0
n5779960955,55.0
n5779961033,65.0
n5781761775,99.0
n5781761776,90.0
n5782148776,190.0
n5782148779,175.0
n5782252466,37.0
n5783966622,90.0
n5787589238,72.0
n5787589453,65.0
n5787589471,66.0
n5789241431,50.0
n5789241583,42.0
n5789241624,49.0
n5792354501,58.0
n5792354502,55.0
n5792829473,64.0
n5792829481,62.0
n5792829710,64.0
n5792861050,50.0
n5792961925,59.0
n5792961958,62.0
n5794106944,55.0
n5794288699,60.0
n5794288734,52.0
