id,name,state,lat,lon,kind,population,population_known,has_market,has_coldstore
s12135700069,Kāthkatiāgaon,,26.621239,93.982673,hamlet,0,0,0,0
s12135700070,Barua Bāmungaon,,26.671257,93.989088,hamlet,0,0,0,0
s12144952928,Gelakey Chariali,,26.80403,94.701365,hamlet,0,0,0,0
s12144953518,Deopāni,,26.81419,94.645672,hamlet,0,0,0,0
s12144953519,Deopāni,,26.807104,94.648118,hamlet,0,0,0,0
s12144953522,Lāhangaon,,26.809096,94.730258,hamlet,0,0,0,0
s12144953524,Lāhangaon,,26.797413,94.736137,hamlet,0,0,0,0
s12149499887,Silanijāngaon,,26.330595,93.860407,hamlet,0,0,0,0
s12156245600,Chokihola,,26.430517,93.742218,village,0,0,0,0
s12156285320,Sonāpur,,26.266171,93.116856,village,0,0,0,0
s12164093506,Perhen,,26.518546,93.645757,hamlet,0,0,0,0
s12164093510,Māthani,,26.619915,93.514024,hamlet,0,0,0,0
s12164093512,Bachāgāon,,26.593026,93.450599,hamlet,0,0,0,0
s12164104130,Degrāmgaon,,26.532963,93.490241,hamlet,0,0,0,0
s12164104131,Burhaterāng Ānchachegaon,,26.540969,93.479662,hamlet,0,0,0,0
s12164104133,Langbaigaon,,26.556564,93.446016,hamlet,0,0,0,0
s12164104134,Ranghānggaon,,26.54619,93.477527,hamlet,0,0,0,0
s12164104135,Langkui Pāngso,,26.54832,93.465929,hamlet,0,0,0,0
s12164195689,Letekujān,,26.582917,93.805053,hamlet,0,0,0,0
s12164195690,Numaligarh,,26.573684,93.786914,hamlet,0,0,0,0
s12164228667,Sangterāng Waphang Hānse,,26.509645,93.681557,hamlet,0,0,0,0
s12164229030,Diethar Pathārgaon,,26.578395,93.717027,hamlet,0,0,0,0
s12164229031,Tarādon,,26.5816,93.722584,hamlet,0,0,0,0
s12164229033,Bālijāngaon,,26.443429,93.739364,hamlet,0,0,0,0
s12166706377,Khāgarijān No 2,,25.914242,93.109002,hamlet,0,0,0,0
s12166706379,Tapanpur,,26.01535,93.053427,hamlet,0,0,0,0
s12178495179,Rowārpār,,26.108799,92.924573,hamlet,0,0,0,0
s12178495181,Āmbāri,,26.094058,92.958348,hamlet,0,0,0,0
s12178589446,Silputātināli,,26.043655,93.156638,hamlet,0,0,0,0
s12184841905,Lāngtarāng,,25.484985,92.97502,hamlet,0,0,0,0
s12184841906,Sarungdisa,,25.492307,92.962253,hamlet,0,0,0,0
s12184841907,Dikārbi,,25.507336,92.966437,hamlet,0,0,0,0
s12184841910,Thāijuwāri,,25.569001,92.970858,hamlet,0,0,0,0
s12184841912,Lāngdisa,,25.576879,92.960494,hamlet,0,0,0,0
s12184841913,Lāngkol,,25.587669,92.942512,hamlet,0,0,0,0
s12184841914,Jārāmdisa,,25.592091,92.936729,hamlet,0,0,0,0
s12184841916,Old Gera,,25.639495,92.909097,hamlet,0,0,0,0
s12184841917,Lārbo,,25.64349,92.925517,hamlet,0,0,0,0
s12184841918,Railing,,25.660792,92.920808,hamlet,0,0,0,0
s12184841919,Kaila Disa,,25.673755,92.907348,hamlet,0,0,0,0
s12184841920,Adālāngso,,25.700131,92.90715,hamlet,0,0,0,0
s12184841921,Ardha,,25.707468,92.908748,hamlet,0,0,0,0
s12184841922,Ningthe,,25.716199,92.907904,hamlet,0,0,0,0
s12184841924,Probdisa,,25.731551,92.910293,hamlet,0,0,0,0
s12184841925,Probdisa,,25.740858,92.91555,hamlet,0,0,0,0
s12184841926,Kārbithepa,,25.748511,92.898052,hamlet,0,0,0,0
s12184848892,Klempu,,25.722262,92.891507,hamlet,0,0,0,0
s12184848893,Klempu,,25.718744,92.890112,hamlet,0,0,0,0
s12184848894,Klempu,,25.715187,92.888138,hamlet,0,0,0,0
s12184848895,New Gera,,25.658195,92.89574,hamlet,0,0,0,0
s12184848896,Boro Langlai,,25.47251,92.733385,hamlet,0,0,0,0
s12184848898,Kurungthar,,25.475823,92.766623,hamlet,0,0,0,0
s12184848899,Thāosenpur,,25.475087,92.78733,hamlet,0,0,0,0
s12184848900,Khunti,,25.495696,92.786,hamlet,0,0,0,0
s12184851601,Dorbin,,25.492771,92.800355,hamlet,0,0,0,0
s12184851602,Dithur,,25.496568,92.801385,hamlet,0,0,0,0
s12184851603,Wāridiplāi,,25.505399,92.814796,hamlet,0,0,0,0
s12184851604,Wāridiplāi,,25.513397,92.821341,hamlet,0,0,0,0
s12184851605,Dikārbi,,25.546468,92.835503,hamlet,0,0,0,0
s12184851609,Langchiru,,25.50354,92.763276,hamlet,0,0,0,0
s12184851611,Umrāngso (16km),,25.513668,92.763297,hamlet,0,0,0,0
s12184851612,Umrāngso,,25.540021,92.781494,hamlet,0,0,0,0
s12184851613,Umrāngshu,,25.545191,92.769198,hamlet,0,0,0,0
s12184851614,Umrāngshu,,25.538221,92.768941,hamlet,0,0,0,0
s12184851615,Mangle,,25.550611,92.809147,hamlet,0,0,0,0
s12184851617,Diamāi,,25.606721,92.874963,hamlet,0,0,0,0
s12184851618,Lāngkula,,25.601709,92.906914,hamlet,0,0,0,0
s12184851619,Pāklāngso,,25.566446,92.915196,hamlet,0,0,0,0
s12184851620,Lāngdisa,,25.565265,92.938006,hamlet,0,0,0,0
s12184851626,Dithur,,25.520155,92.945774,hamlet,0,0,0,0
s12184851631,Lānglāi No 1,,25.4456,92.984719,hamlet,0,0,0,0
s12185046687,Hārāngajao,,25.111312,92.855472,hamlet,0,0,0,0
s12185046688,Kobak,,25.285798,92.805427,village,0,0,0,0
s12186828446,Dimādao,,25.483377,92.928843,hamlet,0,0,0,0
s12186828447,Wāri Lāmpu,,25.47807,92.901592,hamlet,0,0,0,0
s12186828449,Dikongmābra,,25.398797,92.944379,hamlet,0,0,0,0
s12186828452,Christian Lānglut,,25.426435,92.841001,hamlet,0,0,0,0
s12186828453,Choto Lānglut,,25.43378,92.829044,hamlet,0,0,0,0
s12186828454,Hindu Lānglut,,25.452478,92.824645,hamlet,0,0,0,0
s12186828455,Bangphiri,,25.440387,92.799432,hamlet,0,0,0,0
s12186828456,Bangphiri,,25.430059,92.807994,hamlet,0,0,0,0
s12186828457,New Sangbar,,25.413497,92.792544,hamlet,0,0,0,0
s12187250119,Raising,,25.174825,92.84915,hamlet,0,0,0,0
s12187250120,Indanglo,,25.203745,92.877227,hamlet,0,0,0,0
s12187250121,Rānchirām,,25.239116,92.883761,hamlet,0,0,0,0
s12187250122,Mauldam,,25.210629,92.819839,hamlet,0,0,0,0
s12187250123,Jahāi,,25.212998,92.830052,hamlet,0,0,0,0
s12187250124,Mālangpa,,25.217502,92.826297,hamlet,0,0,0,0
s12187250125,Thāijal,,25.187758,92.804239,hamlet,0,0,0,0
s12187250126,Kanipiui,,25.195602,92.8231,hamlet,0,0,0,0
s12187250127,Thuruk,,25.179796,92.81529,hamlet,0,0,0,0
s12187250128,Khotlir,,25.245744,92.822499,hamlet,0,0,0,0
s12187250129,Khārtongsip,,25.252149,92.810976,hamlet,0,0,0,0
s12187250784,Kanan,,25.36586,92.867174,hamlet,0,0,0,0
s12187251505,Vaitongsip,,25.327309,92.813541,hamlet,0,0,0,0
s12187251870,Khudirāng,,25.330102,92.906291,hamlet,0,0,0,0
s12187253911,Khunti,,25.412559,92.777138,hamlet,0,0,0,0
s12187253912,Sangbār block,,25.403178,92.79557,hamlet,0,0,0,0
s12187253916,Khunti,,25.360392,92.818851,hamlet,0,0,0,0
s12187253917,Sangbār,,25.365957,92.822177,hamlet,0,0,0,0
s12188828671,Chota Lobāng,,25.438062,92.670171,hamlet,0,0,0,0
s12188828672,Lobāng,,25.444767,92.694569,hamlet,0,0,0,0
s12188885952,Khandong,,25.514172,92.668498,hamlet,0,0,0,0
s12188888738,Tlanghoi,,25.406236,92.740386,hamlet,0,0,0,0
s12197522168,Jaipur,,24.903214,93.058137,hamlet,0,0,0,0
s12197522169,Rāja Bāzār,,24.887897,93.068816,hamlet,0,0,0,0
s12197522170,Molong,,24.972625,93.147859,hamlet,0,0,0,0
s12197522190,Chaikambao,,25.203384,92.983236,hamlet,0,0,0,0
s12197522193,Leike,,25.290548,93.429508,hamlet,0,0,0,0
s12197523898,Shongkai,,25.094421,93.290706,hamlet,0,0,0,0
s12197523899,Nutan Shongkai,,25.086668,93.280621,hamlet,0,0,0,0
s12197526320,Diglāng,,24.864283,93.132337,hamlet,0,0,0,0
s12197526401,Purāna Hmārlūshei,,25.092731,93.252704,hamlet,0,0,0,0
s12197526402,Nutan Hmārlūshei,,25.084355,93.260236,hamlet,0,0,0,0
s12197526403,Muallien,,25.044645,93.196367,hamlet,0,0,0,0
s12197526404,Leiri,,25.064881,93.240109,hamlet,0,0,0,0
s12197526405,Dijung,,25.065095,93.235753,hamlet,0,0,0,0
s12197526406,Bālādhan,,25.064854,93.218382,hamlet,0,0,0,0
s12200349721,Kumāchara,,24.948933,93.132445,hamlet,0,0,0,0
s12200349722,Nutan Bāzār,,24.87828,93.069102,village,0,0,0,0
s12200349723,Jaipur,,24.907778,93.05936,hamlet,0,0,0,0
s12200349724,Jaipur,,24.893084,93.062364,hamlet,0,0,0,0
s12200349725,Harīnagar,,24.921099,93.115976,hamlet,0,0,0,0
s12200364577,Laisong,,25.217453,93.349725,hamlet,0,0,0,0
s12200364578,Nutan Nenglo,,25.217832,93.345219,hamlet,0,0,0,0
s12205922277,Purāna Paisa,,25.072306,93.144042,hamlet,0,0,0,0
s12205922368,Thīngburg,,25.114615,93.152921,hamlet,0,0,0,0
s12205922929,Khunglung,,25.040106,93.122714,hamlet,0,0,0,0
s12205922930,Gopikot,,25.043294,93.12929,hamlet,0,0,0,0
s12205989706,Dauban,,25.003853,93.099003,hamlet,0,0,0,0
s12205989707,Khangnam,,25.018612,93.114688,hamlet,0,0,0,0
s12207197321,Pānigrām,,24.911203,92.900444,hamlet,0,0,0,0
s12207386719,Duiheng,,25.085735,92.97096,hamlet,0,0,0,0
s12207765759,Ārda,,25.073783,92.937963,hamlet,0,0,0,0
s12216958361,Michikūr,,25.105653,92.801825,hamlet,0,0,0,0
s12216958362,Saidingbasti,,25.096967,92.799303,hamlet,0,0,0,0
s12216958363,Ditokchhara,,25.094033,92.803252,hamlet,0,0,0,0
s12216958365,Disāma,,25.070041,92.748578,hamlet,0,0,0,0
s12216958366,Disāma,,25.073336,92.746196,hamlet,0,0,0,0
s12216958367,New Nachangjāl,,25.081858,92.754634,hamlet,0,0,0,0
s12216958368,New Zoār,,25.081149,92.759585,hamlet,0,0,0,0
s12216958370,Kayāng Deshwālibasti,,25.089884,92.80279,hamlet,0,0,0,0
s12216958371,Kayāng,,25.091021,92.796031,hamlet,0,0,0,0
s12216958372,Zoār,,25.083626,92.774842,hamlet,0,0,0,0
s12216958373,Sāisi,,25.086163,92.782046,hamlet,0,0,0,0
s12216959852,Kayāng,,25.084365,92.796396,hamlet,0,0,0,0
s12216959854,Paschim Bāndarkhāl,,25.059599,92.797914,hamlet,0,0,0,0
s12216959855,Bāndarkhāl,,25.055765,92.799153,hamlet,0,0,0,0
s12216959857,Dālung Basti,,25.044305,92.781274,hamlet,0,0,0,0
s12216959858,Durbintola,,25.029778,92.777696,hamlet,0,0,0,0
s12224186901,Dakshin Mohanpur,,24.688639,92.934015,hamlet,0,0,0,0
s12224186903,Māchhkāl Khās,,24.696145,93.004353,hamlet,0,0,0,0
s12224186904,Māchhkāl,,24.699308,93.008999,hamlet,0,0,0,0
s12225705653,Bhubandhar No.6,,24.567684,92.872978,hamlet,0,0,0,0
s12225705654,Bhubandhar No.6,,24.581217,92.865286,hamlet,0,0,0,0
s12229339843,Debipur,,24.573968,92.862185,hamlet,0,0,0,0
s12229339848,Moroikāndi,,24.627015,92.872549,hamlet,0,0,0,0
s12249059032,Jamalpār,,24.635208,92.905873,hamlet,0,0,0,0
s12249059033,Kāshital,,24.559683,92.951288,hamlet,0,0,0,0
s12249059034,Nāgākhāl,,24.568396,92.973647,village,0,0,0,0
s12249059035,Mohankhāl,,24.584671,92.969527,hamlet,0,0,0,0
s12249059037,Dulālgrām,,24.604826,92.859407,hamlet,0,0,0,0
s12249059039,Bitila,,24.611244,92.864513,hamlet,0,0,0,0
s12249059041,Gangānagar,,24.623144,92.943403,hamlet,0,0,0,0
s12249059045,Barmanbasti,,24.575656,92.889581,hamlet,0,0,0,0
s12249059046,Sureshnagar,,24.563547,92.887162,hamlet,0,0,0,0
s12249059047,Rāmmānikyapur,,24.578515,92.958326,hamlet,0,0,0,0
s12249059048,Maniārkhāl,,24.575822,92.949153,village,0,0,0,0
s12249059049,Nutanbasti,,24.597656,92.93969,hamlet,0,0,0,0
s12249059050,Chandrapur,,24.590222,92.937352,hamlet,0,0,0,0
s12249059051,Pingthal,,24.590427,92.909746,hamlet,0,0,0,0
s12249059054,Burunga,,24.630039,92.934304,hamlet,0,0,0,0
s12249059055,Bantārāpur,,24.632974,92.917954,hamlet,0,0,0,0
s12249059056,Sundri,,24.643672,92.901903,hamlet,0,0,0,0
s12264415003,Sholanambar,,24.656349,92.842047,hamlet,0,0,0,0
s12264415006,Puthikhāl,,24.665124,92.812167,hamlet,0,0,0,0
s12269405278,Daramkhāl,,24.704927,92.794325,hamlet,0,0,0,0
s12269558083,Lamargaon,,24.716749,92.851918,hamlet,0,0,0,0
s12269716839,Phāisen,,24.380155,92.677901,hamlet,0,0,0,0
s12269716840,Phāisen,,24.39214,92.682257,hamlet,0,0,0,0
s12279681717,Rosekandi,,24.695345,92.715007,hamlet,0,0,0,0
s12279681718,Boālipār,,24.718679,92.579132,hamlet,0,0,0,0
s12279692856,Craigpark,,25.000002,92.533338,hamlet,0,0,0,0
s12279694584,Arunāchal,,24.866573,92.766795,village,0,0,0,0
s12282759798,Khunow,,24.794361,92.964034,hamlet,0,0,0,0
s12282759799,Tolengram,,24.792345,92.972767,village,0,0,0,0
s12288765941,Chandipur,,24.993215,92.506342,hamlet,0,0,0,0
s12288807058,Srigouri,,24.85889,92.522113,hamlet,0,0,0,0
s12288807073,Bhanga,,24.865033,92.475572,hamlet,0,0,0,0
s12290531456,Dudhpatli,,24.836586,92.78718,suburb,0,0,0,0
s12290531458,Kharilpār,,24.854726,92.787462,hamlet,0,0,0,0
s12290531498,Māchhughāt,,24.854763,92.776516,hamlet,0,0,0,0
s12290596562,Jhāpirband,,24.912284,92.865844,village,0,0,0,0
s12290766905,Gumvom,,25.154355,93.189763,hamlet,0,0,0,0
s12290767150,Hedelogolo,,25.178568,93.137423,hamlet,0,0,0,0
s12290767151,Longkai,,25.173835,93.151735,hamlet,0,0,0,0
s12290767152,Nengte,,25.132231,93.13046,hamlet,0,0,0,0
s12290767153,Pangmul,,25.170325,93.159352,hamlet,0,0,0,0
s12303142202,Rāngāmāti,,24.279986,92.290778,hamlet,0,0,0,0
s12303142203,Nīlkāntpur,,24.290841,92.293096,hamlet,0,0,0,0
s12303142206,Isābil,,24.407826,92.303986,hamlet,0,0,0,0
s12303142207,East Kālāchhara,,24.422183,92.322879,hamlet,0,0,0,0
s12303142208,Kālāchhara,,24.415657,92.307901,hamlet,0,0,0,0
s12308501189,Rauarpār,,24.40006,92.290917,hamlet,0,0,0,0
s12308501190,Uttar Solāmana,,24.384163,92.293393,hamlet,0,0,0,0
s12308501473,Dakshin Māgura,,24.348351,92.286466,hamlet,0,0,0,0
s12308501474,Māgurāpunji,,24.356809,92.288057,hamlet,0,0,0,0
s12308501811,Karīmganjbil,,24.380981,92.317647,hamlet,0,0,0,0
s12308501812,Basti No. 4,,24.386386,92.315491,hamlet,0,0,0,0
s12310303629,Belala,,24.733482,92.46178,hamlet,0,0,0,0
s12358670085,Singari,,24.584086,92.337341,hamlet,0,0,0,0
s12367194791,Bhairab Nagar,,24.701572,92.490702,hamlet,0,0,0,0
s12372494832,Golerband,,24.629971,92.488682,hamlet,0,0,0,0
s12372494889,Dalurpār,,24.603187,92.454736,hamlet,0,0,0,0
s12373756571,Alambag,,24.791268,92.684126,village,0,0,0,0
s12373756572,Madhcherra,,24.67184,92.666993,village,0,0,0,0
s12373756573,Mesipur,,24.67354,92.666185,village,0,0,0,0
s12373756574,Paglanala,,24.593133,92.687502,village,0,0,0,0
s12373756575,Aulicherra,,24.583098,92.674762,village,0,0,0,0
s12373756576,Munchicherra,,24.572994,92.707795,village,0,0,0,0
s12375834699,Harinagar,,24.920971,93.125413,village,0,0,0,0
s12375834700,Digli,,24.865849,93.124098,village,0,0,0,0
s12375838501,Bhuban Hills,,24.699044,92.918542,village,0,0,0,0
s12375838502,Hadama,,24.488741,92.806156,village,0,0,0,0
s12434159470,Khelma,,24.835193,92.754586,hamlet,0,0,0,0
s12434159471,Rāmnagar,,24.835797,92.76657,hamlet,0,0,0,0
s12434558313,Wāngirband,,24.411769,92.411392,hamlet,0,0,0,0
s12434558314,Nibiāchhara,,24.405458,92.417121,hamlet,0,0,0,0
s12434558315,Lāchhara,,24.45551,92.438493,hamlet,0,0,0,0
s12434558318,Gambhīrābasti,,24.421558,92.444458,hamlet,0,0,0,0
s12451419216,Sonatola,,24.673212,92.282638,hamlet,0,0,0,0
s12513977050,Old Khubing,,25.174233,92.9628,hamlet,0,0,0,0
s12513977201,Khubing,,25.186651,92.962897,hamlet,0,0,0,0
s12513977203,Michidui,,25.218113,92.95764,hamlet,0,0,0,0
s12513977730,Christian Kampāi,,25.242862,92.931933,hamlet,0,0,0,0
s12513977731,Nchubung,,25.234467,92.921526,hamlet,0,0,0,0
s12516605363,Gurbāri,,25.248578,93.021026,hamlet,0,0,0,0
s12516605365,Borodisa,,25.309619,92.965193,hamlet,0,0,0,0
s12516605367,Longren,,25.293246,92.963154,hamlet,0,0,0,0
s12516605368,Thangpui,,25.296745,92.892128,hamlet,0,0,0,0
s12516605370,Laskar,,25.25634,92.943907,hamlet,0,0,0,0
s12516605371,Nimkai,,25.247724,92.965836,hamlet,0,0,0,0
s12516605372,Ningal,,25.247779,92.971672,hamlet,0,0,0,0
s12516605373,Jiri,,25.266887,92.970632,hamlet,0,0,0,0
s12516605374,Pāija,,25.275377,92.954088,hamlet,0,0,0,0
s12516605375,Chaptuk,,25.311762,92.935463,hamlet,0,0,0,0
s12516661901,Bongong,,25.294817,92.930624,hamlet,0,0,0,0
s12516662203,Kajion,,25.267208,92.998624,hamlet,0,0,0,0
s12516736178,Hokāi,,25.164183,92.985449,hamlet,0,0,0,0
s12516771087,Bora Robi,,25.148878,93.005555,hamlet,0,0,0,0
s12516771088,Rāwtilla,,25.148315,92.994633,hamlet,0,0,0,0
s12516771090,Christian Hokāi,,25.153559,92.990813,hamlet,0,0,0,0
s12516786918,Dayuring,,25.154103,92.970493,hamlet,0,0,0,0
s12516786919,Old Dayuring,,25.146198,92.960773,hamlet,0,0,0,0
s12516786939,No. 5 village,,25.132814,92.978239,hamlet,0,0,0,0
s12516786954,Jātinga,,25.131512,93.005619,hamlet,0,0,0,0
s12516787722,Sampāridisa,,25.239805,93.006027,hamlet,0,0,0,0
s12517047788,Lower Hirāklio,,25.198573,92.930689,hamlet,0,0,0,0
s12517047789,Hirāklio,,25.203485,92.924402,hamlet,0,0,0,0
s12527884851,Bongledīsa,,25.381899,93.1774,hamlet,0,0,0,0
s12527884852,Nūtan Hājong,,25.382888,93.197344,hamlet,0,0,0,0
s12527884854,Mupa Nāiding,,25.344886,93.15356,hamlet,0,0,0,0
s12527885695,Wādrengdīsa,,25.343077,93.185782,hamlet,0,0,0,0
s12527887447,Nūtan Dukhāling,,25.292838,93.179653,hamlet,0,0,0,0
s12527887448,Singphalangdīsa,,25.314334,93.148232,hamlet,0,0,0,0
s12527887449,Nūtan Gālāphang,,25.302797,93.176789,hamlet,0,0,0,0
s12527887450,Jāgdi,,25.30847,93.208463,hamlet,0,0,0,0
s12527887451,Mupānābdi,,25.32648,93.194753,hamlet,0,0,0,0
s12527887452,Purāna Gālāphang,,25.32627,93.17363,hamlet,0,0,0,0
s12541240028,Saringyim,,26.646889,94.456809,village,0,0,0,0
s12580150772,Old Kalimābung,,25.172728,92.927363,hamlet,0,0,0,0
s12612911550,Lānglāi,,25.444263,92.963583,hamlet,0,0,0,0
s12616073555,Chanam,,25.280373,92.892655,hamlet,0,0,0,0
s12616088536,Purāna Kampāi,,25.260503,92.92334,hamlet,0,0,0,0
s12626084545,Motibra,,25.358337,93.071923,hamlet,0,0,0,0
s12626084558,Themdoling,,25.361992,93.011085,hamlet,0,0,0,0
s12626093175,Āmlangbra,,25.382611,93.009782,hamlet,0,0,0,0
s12626094059,Dimrābasti,,25.407074,93.050423,hamlet,0,0,0,0
s12626231496,Natunwāri,,25.21425,93.047966,hamlet,0,0,0,0
s12626231500,Lailong,,25.223364,93.111749,hamlet,0,0,0,0
s12626237101,Hāgjer,,25.25931,93.048105,hamlet,0,0,0,0
s12626237104,Riāb,,25.231925,93.039769,hamlet,0,0,0,0
s12626237123,Riām Bātāri,,25.227548,93.061634,hamlet,0,0,0,0
s12626237124,Motihojāi,,25.233875,93.070421,hamlet,0,0,0,0
s12626237125,Lāmphu,,25.2498,93.071108,hamlet,0,0,0,0
s12626237126,Rilai,,25.250305,93.096321,hamlet,0,0,0,0
s12626237127,Dījāmdolia,,25.256554,93.116019,hamlet,0,0,0,0
s12626237128,Dījāmbra,,25.275338,93.103037,hamlet,0,0,0,0
s12626237129,Nūtan Disāo,,25.296175,93.078146,hamlet,0,0,0,0
s12626237130,Chhota Bātāri,,25.283894,93.074798,hamlet,0,0,0,0
s12626237131,Phonglo,,25.28696,93.048277,hamlet,0,0,0,0
s12626237132,Waiongdīsa,,25.287464,93.025424,hamlet,0,0,0,0
s12626237134,Disāgutu,,25.275183,93.013987,hamlet,0,0,0,0
s12626237136,Chhota Wāpu,,25.266645,93.030188,hamlet,0,0,0,0
s12626237141,Thāīzupang,,25.397998,92.988405,hamlet,0,0,0,0
s12626237146,Goīdisa,,25.372006,92.957253,hamlet,0,0,0,0
s12626237147,Dimāino,,25.349553,92.922471,hamlet,0,0,0,0
s12626237151,Nāīdingpur,,25.345611,92.953685,hamlet,0,0,0,0
s12626237152,Hojaīdobolin,,25.358046,92.9491,hamlet,0,0,0,0
s12626237153,Thānālambra,,25.359045,92.981222,hamlet,0,0,0,0
s12626237154,Lāmādisa,,25.346537,92.983604,hamlet,0,0,0,0
s12626237155,Laiya,,25.332012,92.987788,hamlet,0,0,0,0
s12626329430,Goliābra,,25.299396,93.01682,hamlet,0,0,0,0
s12626600248,Thaishalinghawer,,25.427515,93.010433,hamlet,0,0,0,0
s12646600801,Chhota Lāngklam,,25.595047,92.892323,hamlet,0,0,0,0
s12646601777,Trilāngso,,25.688689,92.951589,hamlet,0,0,0,0
s12646601778,Hāzāwāri,,25.716347,92.933704,hamlet,0,0,0,0
s12646601779,Phonglodisa,,25.723239,92.923002,hamlet,0,0,0,0
s12646601781,Lāngphār,,25.752899,92.892044,hamlet,0,0,0,0
s12646603118,Phānglāngsu,,25.759914,92.936225,hamlet,0,0,0,0
s12646603119,Chhota Wāshling No. 1,,25.753536,92.933135,hamlet,0,0,0,0
s12677024698,Dismai Basti,,25.566746,92.842219,hamlet,0,0,0,0
s12677041735,Dikārbi,,25.548753,92.876422,hamlet,0,0,0,0
s12677770178,Gāngdāngkro,,25.503729,93.154004,hamlet,0,0,0,0
s12677770179,Dijāo,,25.534378,93.139182,hamlet,0,0,0,0
s12677778177,Gireso,,25.541909,93.076944,hamlet,0,0,0,0
s12677779570,Purānā Thangew Leikai,,25.570666,93.092694,hamlet,0,0,0,0
s12677779571,Māngādi,,25.575756,92.976887,hamlet,0,0,0,0
s12677779572,Rangphangdīsa,,25.585937,93.04641,hamlet,0,0,0,0
s12677779573,Daopher,,25.587233,93.04184,hamlet,0,0,0,0
s12677783074,Thaidiphang,,25.532393,93.086858,hamlet,0,0,0,0
s12677783415,Thaopung Dīsa,,25.505506,93.082395,hamlet,0,0,0,0
s12688661382,Dāodungkhor,,25.519718,93.016515,hamlet,0,0,0,0
s12762993670,Thumjāng,,25.179486,93.221891,hamlet,0,0,0,0
s12762993671,Nāga Tolpui,,25.201718,93.267381,hamlet,0,0,0,0
s12762993673,Purāna Laikul,,25.196845,93.213394,hamlet,0,0,0,0
s12763020954,Yāh,,25.251586,93.210475,hamlet,0,0,0,0
s12763020955,Ebra,,25.249558,93.171777,hamlet,0,0,0,0
s12763020956,Thāpa,,25.248645,93.187913,hamlet,0,0,0,0
s12763020957,Chhota Laisong,,25.241872,93.27487,hamlet,0,0,0,0
s12763020958,Hegokulwa,,25.2439,93.285373,hamlet,0,0,0,0
s12763020959,Hegokulwa,,25.246176,93.282678,hamlet,0,0,0,0
s12763020960,Chhota Laisong,,25.242076,93.270385,hamlet,0,0,0,0
s12763020961,Kapilo,,25.232313,93.340616,hamlet,0,0,0,0
s12763035018,Sulpīdong,,25.346479,93.394271,hamlet,0,0,0,0
s12763035019,Thlungjang,,25.367857,93.41471,hamlet,0,0,0,0
s12763035022,Thingvom,,25.375821,93.396385,hamlet,0,0,0,0
s12763035023,Mongjang,,25.39083,93.417349,hamlet,0,0,0,0
s12763035024,Tongikro,,25.402693,93.382244,hamlet,0,0,0,0
s12763035028,Kolādīsa,,25.47346,93.379476,hamlet,0,0,0,0
s12763035030,Prāsadimdik,,25.444534,93.417349,hamlet,0,0,0,0
s12763035031,Bongkhai,,25.434032,93.434955,hamlet,0,0,0,0
s12763154830,Didāodip,,25.253623,93.145544,hamlet,0,0,0,0
s12763154832,Mādāi Rāja Hājong,,25.323216,93.080335,hamlet,0,0,0,0
s12763154833,Jāmbirling,,25.321403,93.078918,hamlet,0,0,0,0
s12763154834,Nātudīsa,,25.318668,93.062106,hamlet,0,0,0,0
s12763154835,Nābīn,,25.334388,93.038492,hamlet,0,0,0,0
s12763154836,Longmalai,,25.339372,93.032935,hamlet,0,0,0,0
s12763154837,Āsrang,,25.334581,93.002089,hamlet,0,0,0,0
